,Target,Feature_1,Feature_2,Feature_3,Feature_4,JPG_PATH
1781,1,0.524414,0.500000,0.787109 ,0.687500,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_8747.jpeg
1782,0,0.552734,0.361328,0.863281 ,0.457031,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_8752.jpeg
1783,0,0.474609,0.448242,0.839844 ,0.666016,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_8780.jpeg
1784,0,0.508789,0.566406,0.955078 ,0.757812,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_8783.jpeg
1785,0,0.541992,0.519531,0.349609 ,0.332031,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_8788.jpeg
1786,0,0.500977,0.478516,0.998047 ,0.941406,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_879.jpeg
1787,0,0.506836,0.627930,0.931641 ,0.470703,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_8794.jpeg
1788,1,0.467773,0.456055,0.716797 ,0.513672,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_8797.jpeg
1789,1,0.485352,0.494141,0.662109 ,0.382812,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_8800.jpeg
1790,0,0.432617,0.333984,0.669922 ,0.558594,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_8803.jpeg
1791,0,0.571289,0.705078,0.857422 ,0.585938,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_8803.jpeg
1792,0,0.470703,0.444336,0.789062 ,0.732422,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_8811.jpeg
1793,0,0.489258,0.467773,0.955078 ,0.916016,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_8815.jpeg
1794,1,0.455078,0.404297,0.718750 ,0.679688,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_882.jpeg
1795,1,0.537109,0.632812,0.683594 ,0.621094,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_8821.jpeg
1796,1,0.561523,0.131836,0.876953 ,0.220703,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_8821.jpeg
1797,1,0.389648,0.693359,0.697266 ,0.500000,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_8830.jpeg
1798,1,0.488281,0.230469,0.667969 ,0.320312,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_8830.jpeg
1799,1,0.545898,0.381836,0.380859 ,0.341797,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_8834.jpeg
1800,1,0.515625,0.499023,0.281250 ,0.267578,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_8838.jpeg
1801,1,0.338867,0.509766,0.658203 ,0.605469,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_8842.jpeg
1802,1,0.853516,0.846680,0.277344 ,0.306641,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_8842.jpeg
1803,1,0.844727,0.278320,0.298828 ,0.380859,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_8842.jpeg
1804,1,0.564453,0.535156,0.847656 ,0.605469,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_8848.jpeg
1805,1,0.555664,0.470703,0.423828 ,0.328125,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_8857.jpeg
1806,0,0.470703,0.523438,0.765625 ,0.902344,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_8863.jpeg
1807,1,0.447266,0.510742,0.863281 ,0.791016,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_8866.jpeg
1808,0,0.513672,0.505859,0.921875 ,0.921875,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_8872.jpeg
1809,0,0.520508,0.485352,0.791016 ,0.455078,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_8881.jpeg
1810,1,0.540039,0.450195,0.685547 ,0.494141,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_8886.jpeg
1811,0,0.451172,0.397461,0.539062 ,0.517578,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_8893.jpeg
1812,1,0.649414,0.514648,0.306641 ,0.619141,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_8899.jpeg
1813,1,0.502930,0.500977,0.935547 ,0.970703,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_8904.jpeg
1814,1,0.213867,0.348633,0.205078 ,0.279297,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_8905.jpeg
1815,1,0.609375,0.504883,0.175781 ,0.279297,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_8905.jpeg
1816,1,0.411133,0.389648,0.736328 ,0.654297,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_8913.jpeg
1817,0,0.486328,0.490234,0.816406 ,0.976562,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_8914.jpeg
1818,1,0.523438,0.396484,0.550781 ,0.289062,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_8926.jpeg
1819,0,0.248047,0.349609,0.085938 ,0.093750,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_8935.jpeg
1820,0,0.216797,0.459961,0.085938 ,0.064453,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_8935.jpeg
1821,0,0.440430,0.561523,0.103516 ,0.099609,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_8935.jpeg
1822,0,0.525391,0.343750,0.082031 ,0.109375,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_8935.jpeg
1823,0,0.613281,0.500977,0.097656 ,0.130859,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_8935.jpeg
1824,0,0.576172,0.697266,0.144531 ,0.183594,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_8935.jpeg
1825,0,0.777344,0.415039,0.167969 ,0.197266,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_8935.jpeg
1826,0,0.637695,0.135742,0.130859 ,0.177734,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_8935.jpeg
1827,0,0.827148,0.095703,0.123047 ,0.093750,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_8935.jpeg
1828,0,0.804688,0.204102,0.101562 ,0.056641,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_8935.jpeg
1829,0,0.329102,0.730469,0.095703 ,0.109375,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_8935.jpeg
1830,0,0.511719,0.435547,0.488281 ,0.546875,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_8956.jpeg
1831,0,0.478516,0.527344,0.761719 ,0.945312,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_8959.jpeg
1832,1,0.463867,0.420898,0.724609 ,0.541016,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_8960.jpeg
1833,0,0.173828,0.235352,0.089844 ,0.068359,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_8980.jpeg
1834,0,0.563477,0.148438,0.099609 ,0.167969,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_8980.jpeg
1835,0,0.239258,0.839844,0.083984 ,0.101562,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_8980.jpeg
1836,0,0.541992,0.749023,0.134766 ,0.123047,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_8980.jpeg
1837,0,0.742188,0.938477,0.136719 ,0.076172,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_8980.jpeg
1838,0,0.748047,0.410156,0.156250 ,0.105469,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_8980.jpeg
1839,0,0.763672,0.098633,0.160156 ,0.177734,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_8980.jpeg
1840,0,0.295898,0.048828,0.107422 ,0.046875,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_8980.jpeg
1841,0,0.518555,0.903320,0.126953 ,0.126953,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_8980.jpeg
1842,0,0.335938,0.820312,0.089844 ,0.097656,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_8980.jpeg
1843,0,0.302734,0.904297,0.070312 ,0.078125,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_8980.jpeg
1844,0,0.034180,0.922852,0.064453 ,0.119141,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_8980.jpeg
1845,0,0.044922,0.747070,0.070312 ,0.068359,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_8980.jpeg
1846,0,0.241211,0.169922,0.083984 ,0.046875,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_8980.jpeg
1847,0,0.319336,0.170898,0.072266 ,0.099609,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_8980.jpeg
1848,1,0.442383,0.568359,0.392578 ,0.496094,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_8982.jpeg
1849,1,0.687500,0.282227,0.425781 ,0.439453,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_899.jpeg
1850,1,0.120117,0.297852,0.232422 ,0.400391,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_899.jpeg
1851,1,0.904297,0.668945,0.191406 ,0.330078,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_899.jpeg
1852,1,0.684570,0.940430,0.138672 ,0.099609,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_899.jpeg
1853,0,0.177734,0.217773,0.089844 ,0.115234,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_8991.jpeg
1854,0,0.104492,0.356445,0.076172 ,0.083984,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_8991.jpeg
1855,0,0.167969,0.507812,0.113281 ,0.109375,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_8991.jpeg
1856,0,0.306641,0.564453,0.144531 ,0.093750,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_8991.jpeg
1857,0,0.537109,0.400391,0.085938 ,0.066406,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_8991.jpeg
1858,0,0.469727,0.704102,0.119141 ,0.099609,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_8991.jpeg
1859,0,0.411133,0.824219,0.158203 ,0.117188,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_8991.jpeg
1860,0,0.790039,0.384766,0.087891 ,0.082031,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_8991.jpeg
1861,0,0.634766,0.547852,0.066406 ,0.060547,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_8991.jpeg
1862,0,0.841797,0.679688,0.062500 ,0.062500,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_8991.jpeg
1863,0,0.096680,0.931641,0.142578 ,0.117188,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_8991.jpeg
1864,0,0.293945,0.230469,0.068359 ,0.054688,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_8991.jpeg
1865,0,0.823242,0.466797,0.080078 ,0.062500,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_8991.jpeg
1866,1,0.514648,0.565430,0.240234 ,0.232422,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_8995.jpeg
1867,0,0.449219,0.456055,0.554688 ,0.599609,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_9000.jpeg
1868,1,0.535156,0.551758,0.761719 ,0.869141,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_9010.jpeg
1869,0,0.519531,0.500000,0.960938 ,0.632812,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_9030.jpeg
1870,0,0.500977,0.609375,0.939453 ,0.433594,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_9032.jpeg
1871,1,0.529297,0.481445,0.496094 ,0.404297,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_9043.jpeg
1872,0,0.416992,0.523438,0.103516 ,0.144531,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_9044.jpeg
1873,0,0.641602,0.529297,0.310547 ,0.207031,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_9044.jpeg
1874,0,0.275391,0.237305,0.140625 ,0.072266,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_9044.jpeg
1875,0,0.057617,0.281250,0.064453 ,0.140625,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_9044.jpeg
1876,0,0.130859,0.608398,0.082031 ,0.107422,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_9044.jpeg
1877,0,0.376953,0.732422,0.171875 ,0.105469,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_9044.jpeg
1878,0,0.678711,0.543945,0.224609 ,0.189453,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_9044.jpeg
1879,0,0.702148,0.818359,0.220703 ,0.125000,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_9044.jpeg
1880,0,0.919922,0.874023,0.160156 ,0.169922,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_9044.jpeg
1881,0,0.685547,0.246094,0.085938 ,0.101562,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_9044.jpeg
1882,0,0.142578,0.749023,0.179688 ,0.123047,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_9044.jpeg
1883,0,0.267578,0.624023,0.082031 ,0.060547,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_9044.jpeg
1884,0,0.494141,0.464844,0.890625 ,0.519531,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_9047.jpeg
1885,0,0.385742,0.805664,0.533203 ,0.384766,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_9047.jpeg
1886,1,0.645508,0.464844,0.708984 ,0.582031,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_9049.jpeg
1887,1,0.131836,0.132812,0.259766 ,0.246094,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_9049.jpeg
1888,1,0.490234,0.424805,0.554688 ,0.369141,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_9055.jpeg
1889,1,0.743164,0.436523,0.314453 ,0.619141,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_9062.jpeg
1890,1,0.246094,0.544922,0.222656 ,0.324219,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_9062.jpeg
1891,1,0.533203,0.526367,0.902344 ,0.947266,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_9085.jpeg
1892,1,0.500977,0.455078,0.646484 ,0.503906,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_9088.jpeg
1893,1,0.451172,0.458984,0.363281 ,0.312500,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_909.jpeg
1894,1,0.495117,0.470703,0.896484 ,0.906250,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_9095.jpeg
1895,0,0.504883,0.511719,0.884766 ,0.867188,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_9109.jpeg
1896,1,0.266602,0.541016,0.341797 ,0.476562,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_911.jpeg
1897,1,0.738281,0.492188,0.261719 ,0.382812,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_911.jpeg
1898,1,0.575195,0.457031,0.376953 ,0.402344,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_9116.jpeg
1899,1,0.275391,0.582031,0.113281 ,0.156250,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_9116.jpeg
1900,1,0.907227,0.747070,0.185547 ,0.177734,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_9116.jpeg
1901,0,0.513672,0.512695,0.714844 ,0.611328,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_9126.jpeg
1902,0,0.488281,0.524414,0.929688 ,0.775391,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_9127.jpeg
1903,0,0.414062,0.322266,0.777344 ,0.527344,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_9132.jpeg
1904,0,0.400391,0.739258,0.730469 ,0.388672,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_9132.jpeg
1905,1,0.405273,0.506836,0.220703 ,0.287109,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_9135.jpeg
1906,1,0.794922,0.350586,0.253906 ,0.330078,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_9135.jpeg
1907,1,0.651367,0.508789,0.275391 ,0.607422,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_9143.jpeg
1908,0,0.450195,0.407227,0.873047 ,0.748047,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_9144.jpeg
1909,0,0.397461,0.417969,0.146484 ,0.128906,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_9145.jpeg
1910,0,0.238281,0.202148,0.167969 ,0.142578,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_9145.jpeg
1911,0,0.149414,0.577148,0.095703 ,0.099609,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_9145.jpeg
1912,0,0.418945,0.803711,0.083984 ,0.099609,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_9145.jpeg
1913,0,0.751953,0.536133,0.085938 ,0.119141,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_9145.jpeg
1914,0,0.149414,0.356445,0.083984 ,0.080078,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_9145.jpeg
1915,0,0.353516,0.633789,0.066406 ,0.052734,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_9145.jpeg
1916,1,0.262695,0.412109,0.349609 ,0.546875,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_9148.jpeg
1917,1,0.723633,0.541992,0.212891 ,0.341797,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_9148.jpeg
1918,1,0.611328,0.535156,0.515625 ,0.609375,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_915.jpeg
1919,0,0.532227,0.519531,0.919922 ,0.914062,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_9152.jpeg
1920,1,0.481445,0.462891,0.759766 ,0.632812,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_9153.jpeg
1921,1,0.504883,0.504883,0.587891 ,0.544922,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_9161.jpeg
1922,0,0.454102,0.456055,0.705078 ,0.732422,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_9172.jpeg
1923,0,0.236328,0.197266,0.457031 ,0.378906,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_9176.jpeg
1924,0,0.563477,0.556641,0.791016 ,0.636719,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_9176.jpeg
1925,0,0.811523,0.334961,0.376953 ,0.384766,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_9176.jpeg
1926,1,0.466797,0.573242,0.847656 ,0.791016,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_9179.jpeg
1927,1,0.526367,0.516602,0.474609 ,0.447266,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_9183.jpeg
1928,0,0.500000,0.455078,0.988281 ,0.898438,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_9198.jpeg
1929,0,0.426758,0.399414,0.759766 ,0.724609,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_920.jpeg
1930,0,0.737305,0.666992,0.521484 ,0.638672,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_920.jpeg
1931,1,0.543945,0.517578,0.751953 ,0.496094,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_9206.jpeg
1932,0,0.454102,0.576172,0.845703 ,0.507812,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_9207.jpeg
1933,1,0.393555,0.644531,0.240234 ,0.378906,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_9208.jpeg
1934,1,0.742188,0.554688,0.292969 ,0.464844,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_9216.jpeg
1935,1,0.240234,0.458984,0.191406 ,0.296875,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_9216.jpeg
1936,0,0.447266,0.534180,0.699219 ,0.587891,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_9220.jpeg
1937,0,0.532227,0.537109,0.853516 ,0.902344,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_9226.jpeg
1938,1,0.554688,0.445312,0.445312 ,0.527344,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_9240.jpeg
1939,1,0.229492,0.498047,0.408203 ,0.878906,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_9240.jpeg
1940,1,0.616211,0.514648,0.267578 ,0.267578,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_9252.jpeg
1941,1,0.210938,0.341797,0.277344 ,0.277344,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_9252.jpeg
1942,0,0.512695,0.520508,0.759766 ,0.630859,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_9253.jpeg
1943,1,0.539062,0.545898,0.648438 ,0.646484,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_9260.jpeg
1944,1,0.418945,0.559570,0.576172 ,0.544922,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_9264.jpeg
1945,1,0.552734,0.541016,0.414062 ,0.421875,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_9266.jpeg
1946,1,0.551758,0.500977,0.603516 ,0.345703,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_9272.jpeg
1947,1,0.569336,0.575195,0.705078 ,0.548828,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_9278.jpeg
1948,1,0.510742,0.620117,0.384766 ,0.298828,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_9279.jpeg
1949,1,0.796875,0.463867,0.281250 ,0.302734,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_9279.jpeg
1950,0,0.511719,0.501953,0.968750 ,0.949219,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_9284.jpeg
1951,0,0.435547,0.468750,0.796875 ,0.910156,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_9294.jpeg
1952,0,0.503906,0.417969,0.988281 ,0.656250,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_9297.jpeg
1953,0,0.420898,0.739258,0.748047 ,0.521484,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_9297.jpeg
1954,0,0.491211,0.394531,0.892578 ,0.523438,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_9299.jpeg
1955,0,0.501953,0.474609,0.957031 ,0.839844,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_9312.jpeg
1956,1,0.469727,0.573242,0.826172 ,0.451172,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_9327.jpeg
1957,1,0.511719,0.507812,0.585938 ,0.457031,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_934.jpeg
1958,0,0.529297,0.437500,0.941406 ,0.707031,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_935.jpeg
1959,1,0.477539,0.550781,0.708984 ,0.628906,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_9354.jpeg
1960,1,0.177734,0.145508,0.351562 ,0.287109,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_9354.jpeg
1961,0,0.494141,0.499023,0.984375 ,0.689453,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_9367.jpeg
1962,1,0.467773,0.545898,0.822266 ,0.439453,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_9376.jpeg
1963,0,0.501953,0.450195,0.949219 ,0.712891,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_9381.jpeg
1964,1,0.429688,0.515625,0.726562 ,0.640625,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_9385.jpeg
1965,0,0.575195,0.553711,0.845703 ,0.626953,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_9397.jpeg
1966,0,0.253906,0.194336,0.503906 ,0.384766,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_9397.jpeg
1967,0,0.796875,0.317383,0.406250 ,0.431641,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_9397.jpeg
1968,0,0.503906,0.604492,0.750000 ,0.462891,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_9398.jpeg
1969,1,0.509766,0.510742,0.718750 ,0.466797,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_9403.jpeg
1970,0,0.408203,0.387695,0.480469 ,0.583984,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_9404.jpeg
1971,0,0.137695,0.754883,0.271484 ,0.462891,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_9404.jpeg
1972,1,0.435547,0.385742,0.675781 ,0.583984,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_9406.jpeg
1973,1,0.479492,0.494141,0.158203 ,0.160156,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_941.jpeg
1974,0,0.713867,0.426758,0.509766 ,0.572266,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_9424.jpeg
1975,0,0.264648,0.528320,0.494141 ,0.451172,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_9424.jpeg
1976,1,0.468750,0.433594,0.671875 ,0.660156,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_9425.jpeg
1977,0,0.483398,0.486328,0.892578 ,0.789062,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_9430.jpeg
1978,1,0.533203,0.550781,0.917969 ,0.613281,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_9435.jpeg
1979,1,0.491211,0.636719,0.541016 ,0.359375,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_9439.jpeg
